OPC-N2 FirmwareVer=OPC-018.1..............................BD
OPC-N2 176430716                                            
Config info:
GSC,1.000
LaserDAC,186
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
2398,592,187,42,9,2,4,4,0,1,0,0,0,0,0,0,15,19,20,35,4.896,1.387,204.757,238.465,252.276
2401,619,195,43,4,3,6,0,0,0,0,0,0,0,0,0,15,20,22,0,4.915,1.386,207.461,241.159,243.235
2321,609,193,37,10,3,3,0,1,0,0,0,0,0,0,0,15,19,19,0,4.924,1.387,201.540,234.413,238.997
2381,570,206,35,5,2,3,1,1,0,0,0,0,0,0,0,15,20,28,27,4.929,1.387,202.282,235.147,240.611
2420,556,176,22,3,3,2,1,2,0,0,0,0,0,0,0,15,20,19,29,4.931,1.381,199.932,229.561,237.947
2310,594,202,34,6,5,2,1,2,0,0,0,0,0,0,0,15,22,23,37,4.932,1.386,200.137,233.401,241.945
2293,650,191,37,3,4,3,3,0,0,0,0,0,0,0,0,15,19,22,21,4.933,1.386,203.104,236.425,240.675
2331,594,213,34,4,2,1,1,1,0,1,0,0,0,0,0,15,18,22,31,4.933,1.387,202.327,235.495,255.956
2349,594,200,41,5,2,2,2,1,1,0,0,0,0,0,0,15,19,22,37,4.933,1.386,202.154,235.480,249.932
2450,583,206,50,9,5,2,4,2,1,0,0,0,0,0,0,16,18,23,23,4.774,1.386,214.521,251.551,272.011
2331,619,182,38,3,4,1,1,0,1,0,0,0,0,0,0,15,19,22,27,4.852,1.383,205.248,237.342,247.597
2368,569,213,45,9,6,0,0,0,0,0,0,0,0,0,0,15,19,22,0,4.893,1.386,204.251,238.196,239.001
2397,615,218,43,7,2,2,0,0,1,0,0,1,0,0,0,15,19,17,0,4.913,1.387,209.485,244.295,305.781
2378,594,202,44,5,2,6,0,2,1,0,0,0,0,0,1,15,19,20,0,4.923,1.386,204.418,238.879,296.922
2506,571,193,34,3,1,0,0,0,0,0,0,0,0,0,0,15,19,21,0,4.928,1.386,207.514,238.038,238.506
2422,559,177,43,3,6,2,1,0,0,0,0,0,0,0,0,15,20,22,25,4.931,1.383,200.960,231.946,234.095
2401,580,226,32,3,2,1,4,2,0,0,0,0,0,0,0,16,20,29,26,4.773,1.386,213.051,248.963,260.412
2486,577,187,43,10,3,3,0,1,0,1,0,0,0,0,0,15,19,26,0,4.852,1.386,210.075,243.192,263.616
2356,594,201,39,10,3,3,1,2,0,1,0,0,0,0,0,15,20,20,35,4.892,1.386,204.348,238.598,263.066
2373,608,208,40,4,4,3,0,0,0,0,0,0,0,0,0,16,19,19,0,4.755,1.386,213.248,248.106,249.536
2388,615,188,28,4,2,1,1,0,0,0,0,0,0,0,0,15,18,25,25,4.842,1.387,208.093,239.607,241.348
2365,615,181,42,7,10,2,1,1,1,0,0,0,0,0,0,15,19,22,25,4.887,1.383,205.391,239.051,253.024
2369,615,219,34,9,4,1,0,1,0,0,0,0,0,0,0,15,20,25,0,4.910,1.386,208.035,242.573,246.729
2304,600,218,47,3,3,3,0,2,0,0,0,0,0,0,0,15,19,24,0,4.922,1.387,202.898,237.872,245.661
2394,573,204,35,6,6,2,0,1,1,0,0,0,0,0,0,15,18,21,0,4.928,1.387,203.125,236.226,248.903
2362,651,192,43,3,1,7,2,0,1,0,0,1,0,0,0,15,20,13,26,4.930,1.386,207.242,241.642,305.978
2416,615,196,47,6,8,3,0,0,0,0,0,0,0,0,0,15,18,22,0,4.932,1.386,207.519,241.538,243.110
2394,618,226,42,11,4,2,1,0,1,0,0,1,0,0,0,15,19,27,25,4.933,1.383,210.292,246.496,309.009
2468,615,215,45,4,4,2,0,0,0,2,0,0,0,0,0,15,20,25,0,4.933,1.386,212.174,246.843,279.005
2363,617,192,37,5,2,2,1,0,1,0,0,1,1,1,0,15,19,12,17,4.933,1.387,203.910,236.262,398.320
2403,583,173,35,8,4,7,2,0,0,0,0,0,0,0,0,16,17,25,32,4.774,1.386,207.654,240.688,245.113
2478,558,197,33,3,4,3,0,0,0,1,0,0,1,0,0,15,19,19,0,4.852,1.387,208.500,240.668,311.005
2404,591,193,44,9,5,4,1,0,0,0,0,0,0,0,0,16,19,20,27,4.736,1.386,212.727,247.627,250.421
2370,595,194,33,7,3,1,0,0,1,0,0,0,0,0,0,16,22,19,0,4.680,1.383,213.963,247.462,257.065
2439,570,189,27,9,4,1,1,0,0,0,0,0,0,0,0,15,20,24,35,4.803,1.387,208.606,240.415,242.304
2438,558,197,37,4,1,2,3,0,0,0,0,0,0,0,0,15,20,21,30,4.867,1.386,205.828,238.223,242.172
2380,570,186,40,3,6,3,0,1,1,0,0,0,0,0,0,15,19,16,0,4.900,1.386,201.371,233.510,246.469
2410,607,190,26,9,6,3,2,0,0,0,0,0,0,0,0,16,17,28,24,4.759,1.386,212.571,246.268,249.774
2365,554,190,42,3,3,4,5,0,0,0,0,0,0,0,0,15,18,26,27,4.844,1.387,201.893,235.202,241.727
2396,580,204,42,5,4,5,1,0,0,0,0,0,0,0,0,16,19,25,35,4.732,1.383,213.094,248.410,251.390
2349,587,199,41,5,1,3,1,0,0,0,0,0,0,0,0,16,19,25,29,4.678,1.386,212.350,246.658,249.008
2421,601,185,27,5,4,3,2,1,0,0,0,0,0,0,1,16,18,22,21,4.651,1.386,216.857,250.556,301.120
2369,576,206,40,9,2,3,0,0,0,0,0,0,0,0,0,16,24,21,0,4.638,1.386,215.153,250.333,251.765
2383,603,194,33,6,2,3,1,0,0,0,0,0,0,0,0,16,18,23,11,4.632,1.387,217.065,251.301,253.693
2347,596,180,43,7,3,3,0,0,0,0,0,0,0,0,0,15,19,29,0,4.778,1.386,206.617,239.177,240.565
2380,578,203,38,7,6,4,0,1,1,0,1,0,0,0,0,16,19,27,0,4.700,1.383,213.231,248.832,299.605
2350,571,183,35,4,1,3,2,2,0,0,0,0,0,0,0,15,21,21,36,4.814,1.386,202.902,235.020,244.811
2386,602,208,34,1,4,1,0,0,1,0,1,0,0,0,0,15,20,19,0,4.873,1.386,207.941,240.991,285.701
2409,629,202,38,5,2,0,1,1,0,0,0,0,0,0,0,15,21,19,29,4.903,1.386,209.863,243.115,247.876
2400,586,210,35,4,4,1,0,0,1,0,0,0,0,0,0,15,19,19,0,4.918,1.386,205.626,238.556,247.704
2390,588,197,30,5,0,2,1,1,0,1,0,0,0,0,0,15,19,0,29,4.926,1.383,203.860,235.712,256.400
2392,550,180,46,6,3,2,1,2,1,0,0,0,0,0,0,16,20,28,31,4.771,1.386,205.175,237.951,255.246
2371,576,180,32,7,3,2,0,0,0,0,1,0,1,0,0,15,18,25,0,4.851,1.386,202.601,233.464,323.480
2309,579,180,45,2,4,5,0,1,0,0,0,0,0,0,0,16,19,18,0,4.735,1.346,210.983,245.076,250.478
2354,615,230,41,5,3,1,1,0,1,1,0,0,0,0,0,15,18,24,43,4.832,1.387,211.932,248.118,274.258
2364,582,182,40,6,1,0,2,0,0,0,0,0,0,0,0,15,21,21,24,4.882,1.386,201.919,233.001,235.476
2404,556,193,32,7,2,3,2,0,0,0,0,0,0,0,0,16,18,21,26,4.750,1.382,208.924,241.846,245.201
2347,589,208,39,6,8,3,0,1,0,0,0,0,0,0,0,15,18,22,0,4.840,1.386,206.375,241.163,246.015
2445,638,206,38,6,3,2,1,0,0,0,0,0,0,0,0,15,17,22,29,4.886,1.387,213.808,248.095,250.191
2431,580,195,32,8,6,3,2,0,1,0,0,0,0,0,0,15,18,22,21,4.910,1.386,205.435,238.571,250.273
2407,592,181,36,6,5,5,1,1,0,1,0,0,0,0,0,15,20,21,21,4.921,1.386,203.310,235.789,257.396
2358,608,205,39,6,1,3,0,2,0,0,0,0,0,0,0,15,18,21,0,4.927,1.386,204.624,238.241,245.929
2386,619,193,30,8,6,1,0,1,0,2,0,0,0,0,0,16,19,21,0,4.771,1.382,213.001,246.779,283.255
2438,567,211,32,8,2,2,0,2,1,1,0,0,0,0,0,15,19,26,0,4.851,1.386,208.844,242.774,274.526
2382,613,214,47,6,2,2,3,1,2,0,0,0,0,0,0,15,19,24,24,4.892,1.386,209.132,245.099,269.022
2466,554,208,33,6,7,5,1,0,2,0,0,0,0,0,0,15,19,21,23,4.912,1.386,206.311,240.484,260.022
2445,629,195,42,4,2,1,2,2,0,0,0,0,0,0,0,15,19,16,25,4.923,1.386,210.293,243.848,253.015
2450,604,199,37,5,1,0,1,0,0,0,0,0,0,0,0,16,18,19,27,4.769,1.386,215.279,248.398,249.928
2400,582,203,45,4,4,2,0,1,1,1,0,0,0,0,0,16,19,36,0,4.696,1.383,215.082,250.326,279.916
2444,545,191,41,8,1,5,1,0,0,0,0,0,0,0,0,16,20,17,33,4.660,1.386,213.627,247.596,250.496
2351,573,210,34,9,1,3,2,1,0,0,0,0,0,0,0,16,18,25,21,4.643,1.386,213.858,249.489,256.325
2285,534,207,42,5,5,4,1,2,2,0,0,0,0,0,0,16,18,23,25,4.634,1.386,206.702,242.787,269.994
2417,544,201,44,6,3,1,2,0,1,0,0,0,0,0,0,16,19,20,28,4.629,1.386,214.689,249.444,261.232
2339,608,185,47,7,5,3,0,1,0,0,0,0,0,0,0,15,19,24,0,4.777,1.386,208.102,242.068,246.871
2381,532,219,34,4,7,5,0,1,0,0,0,0,0,0,0,15,19,24,0,4.854,1.383,203.932,238.502,243.782
2370,576,199,39,8,2,3,0,0,0,0,0,1,0,0,0,15,20,27,0,4.893,1.387,203.120,235.788,289.430
2389,533,186,47,7,5,3,2,0,0,0,0,0,0,0,0,16,21,19,21,4.755,1.387,204.831,238.082,241.593
2466,607,194,30,5,7,2,0,0,0,0,0,0,0,0,0,15,18,23,0,4.843,1.387,212.417,245.252,246.486
2350,562,190,36,7,5,3,0,0,0,0,0,0,0,0,0,15,20,19,0,4.888,1.387,199.900,231.739,233.164
2381,602,219,39,8,4,3,1,0,2,0,0,0,0,1,0,15,19,26,47,4.910,1.387,207.591,242.987,309.750
2342,585,175,39,6,5,3,1,0,1,0,0,0,0,0,0,16,20,21,9,4.763,1.383,205.799,238.315,249.339
2415,591,173,20,3,6,3,1,1,0,0,0,0,0,0,0,16,20,24,63,4.693,1.386,211.981,243.584,249.372
2344,568,219,47,8,4,3,2,0,1,0,0,0,0,0,0,16,19,22,38,4.659,1.386,213.795,251.091,263.426
2378,638,184,41,2,3,2,0,0,0,1,0,0,0,0,0,15,18,19,0,4.792,1.386,211.884,244.700,261.731
2339,602,214,38,4,4,2,0,0,2,0,0,0,0,0,0,15,21,29,0,4.862,1.387,206.745,241.156,259.046
2374,566,215,37,11,6,2,0,1,0,0,0,0,0,0,0,14,20,20,0,5.065,1.383,197.847,231.177,235.560
2355,573,208,43,5,4,4,1,1,2,0,0,0,0,0,0,15,19,23,23,4.998,1.387,198.881,232.815,254.839
2383,574,206,51,1,3,4,1,0,0,0,0,0,0,0,0,15,18,33,35,4.966,1.386,201.770,235.280,237.820
2427,598,215,39,7,5,2,0,0,1,0,0,0,0,0,0,15,19,23,0,4.949,1.386,207.601,241.810,251.238
2349,618,184,34,6,4,3,3,1,1,0,0,0,0,0,0,15,18,20,27,4.941,1.387,201.981,234.766,250.452
2343,589,205,35,7,4,1,2,1,0,0,0,0,0,0,0,15,18,23,18,4.937,1.386,201.612,234.822,240.859
2391,551,199,37,2,3,1,3,0,0,0,0,0,0,0,0,15,21,20,26,4.935,1.383,200.618,232.490,236.210
2326,604,215,33,4,4,2,0,1,2,0,1,0,0,0,0,16,19,24,0,4.775,1.386,209.911,245.016,302.762
2333,610,199,36,6,3,2,0,1,0,0,0,0,0,0,0,15,18,23,0,4.853,1.386,205.823,239.048,243.410
2450,589,182,36,3,12,4,2,0,0,0,0,0,0,0,0,15,20,19,26,4.893,1.387,206.640,239.737,243.599
2409,608,204,34,7,7,2,1,1,2,0,0,0,0,0,0,15,20,27,39,4.913,1.386,207.722,242.100,264.124
2437,568,202,30,5,1,3,1,2,0,0,0,0,0,0,0,15,19,23,31,4.923,1.386,204.716,237.169,245.787
2367,575,202,42,6,1,2,1,0,0,0,0,0,0,0,0,15,18,21,29,4.928,1.383,202.374,235.014,237.022
2370,629,196,33,11,4,8,2,1,0,0,0,0,0,0,0,15,18,19,23,4.931,1.386,205.957,241.002,248.792
2381,581,189,39,6,8,4,1,0,0,0,0,0,0,0,0,15,19,22,17,4.932,1.386,201.520,234.340,237.089
2398,566,216,40,2,4,2,2,0,0,3,0,0,0,0,0,16,20,20,25,4.774,1.387,210.687,245.738,296.945
2369,610,183,44,6,3,3,1,0,0,0,0,0,1,0,0,16,21,20,11,4.698,1.386,213.057,246.935,304.351
2373,626,184,37,6,5,2,0,1,0,0,0,0,0,0,0,15,19,22,0,4.813,1.386,209.557,242.544,247.012
2396,586,201,36,6,4,5,3,0,1,0,0,0,1,0,0,15,18,25,15,4.872,1.383,206.975,241.516,307.896
2395,589,207,42,7,4,3,1,1,0,0,0,1,0,0,0,15,18,19,27,4.903,1.386,206.275,240.642,298.481
2319,597,213,41,4,1,1,2,0,0,2,1,0,0,0,0,15,18,21,30,4.918,1.386,202.852,236.611,305.623
2387,628,220,32,3,3,1,0,0,0,0,0,0,0,0,0,15,18,18,0,4.926,1.386,209.427,243.144,243.969
2428,613,189,28,8,2,6,1,1,1,0,0,0,0,0,0,15,20,19,15,4.929,1.387,206.574,239.552,253.995
2428,626,194,50,6,4,2,1,2,0,1,0,0,0,0,0,15,19,26,15,4.931,1.386,209.001,243.372,267.433
2421,580,199,45,7,3,3,1,0,0,0,0,0,0,0,0,16,20,18,25,4.773,1.383,212.123,246.539,248.969
2401,581,179,31,10,2,4,0,2,0,0,0,0,0,0,0,16,20,25,0,4.698,1.387,211.205,244.145,252.487
2328,602,207,31,9,4,0,1,0,0,0,0,0,0,0,0,15,19,18,29,4.813,1.387,207.304,240.864,242.536
2373,623,185,32,8,5,4,0,1,0,0,0,0,0,0,0,15,18,20,0,4.872,1.387,206.694,239.599,244.513
2249,597,186,35,5,4,4,2,1,0,0,0,0,0,0,0,15,18,21,29,4.903,1.346,202.553,236.020,243.001
2418,550,192,43,6,4,2,0,1,0,1,0,0,0,0,0,15,19,20,0,4.918,1.386,201.667,233.748,253.654
2332,600,229,46,5,2,1,0,0,2,1,0,0,0,0,0,15,19,19,0,4.926,1.382,206.100,241.497,274.514
2431,602,190,40,3,4,2,1,0,0,0,0,0,0,0,0,15,18,21,15,4.929,1.387,206.187,238.353,240.424
2357,631,185,37,6,5,6,0,0,0,0,0,0,0,0,0,15,20,24,0,4.931,1.386,204.253,237.229,239.368
2462,614,198,37,3,5,4,3,0,1,0,0,0,0,0,0,16,20,20,26,4.773,1.387,216.567,251.767,264.986
2380,573,190,40,5,4,0,1,0,1,0,0,0,0,0,0,15,20,23,29,4.852,1.386,204.107,236.127,246.141
2365,586,167,41,6,4,2,0,0,0,1,0,0,0,0,0,16,20,19,0,4.736,1.382,207.649,239.193,256.549
2430,558,198,34,5,2,5,0,0,0,0,0,0,0,0,0,15,20,13,0,4.833,1.387,206.920,239.566,241.364
2334,616,209,38,7,6,3,2,1,0,0,0,0,0,0,0,15,20,26,28,4.882,1.387,206.387,241.621,248.319
2427,545,216,38,5,9,2,3,0,0,1,0,0,0,0,0,15,22,31,32,4.908,1.386,204.654,239.307,259.166
2415,509,180,29,4,5,7,1,0,0,1,0,0,0,0,0,15,19,23,33,4.921,1.386,195.864,226.494,245.333
2371,575,203,46,10,6,0,0,0,1,0,0,0,0,0,0,16,19,21,0,4.768,1.386,209.218,243.707,253.071
2336,584,217,27,4,4,1,2,1,0,0,0,0,0,0,0,15,20,21,20,4.849,1.383,205.942,239.885,245.000
2288,602,198,44,5,1,3,1,0,0,3,0,0,0,0,0,15,20,21,13,4.891,1.386,201.215,234.566,283.724
2383,608,226,32,2,4,1,0,0,0,0,0,0,0,0,0,15,19,30,0,4.912,1.386,208.619,242.604,243.467
2382,590,183,52,10,11,3,1,3,0,0,1,0,0,0,0,15,19,25,33,4.923,1.387,202.629,237.384,284.875
2265,591,200,35,10,4,0,1,0,0,0,0,1,0,0,0,16,18,19,31,4.769,1.386,204.106,237.517,292.902
2435,600,197,39,2,5,3,1,1,1,0,0,0,0,0,0,15,19,19,31,4.850,1.387,210.357,244.234,258.274
2407,594,207,35,8,4,2,1,1,0,0,0,0,1,0,0,15,19,24,27,4.891,1.382,208.214,242.233,300.588
2390,600,175,37,10,4,4,2,2,0,0,1,0,0,0,0,15,19,19,19,4.912,1.386,202.965,235.666,280.927
2351,560,197,36,5,2,0,3,0,2,0,0,0,0,0,0,15,19,19,22,4.923,1.386,199.085,231.084,251.081
2394,625,191,44,4,6,4,1,0,0,0,0,0,0,0,0,15,19,16,13,4.928,1.386,206.678,240.314,242.985
2386,564,193,36,7,4,7,0,0,0,0,0,0,0,0,0,15,20,25,0,4.931,1.387,200.601,233.261,235.619
2414,591,209,39,1,3,0,1,0,0,0,0,0,0,0,0,15,20,24,27,4.932,1.387,206.174,238.753,240.290
2483,569,215,45,5,0,3,0,1,0,0,0,0,0,0,0,16,20,0,0,4.774,1.383,216.300,251.341,255.957
2435,566,191,40,6,2,2,1,1,0,1,0,0,0,0,0,15,21,17,31,4.852,1.387,206.490,238.994,260.058
2422,575,199,40,5,8,3,1,0,1,0,0,0,0,0,0,15,19,22,31,4.892,1.386,205.938,239.701,250.551
2363,544,202,40,4,2,1,1,1,0,0,0,0,0,0,0,15,18,24,31,4.913,1.386,199.335,231.342,236.333
2333,581,171,41,3,6,5,0,0,0,0,0,0,0,0,0,16,20,18,0,4.765,1.386,203.894,235.950,237.913
2361,569,185,51,2,2,4,0,1,0,0,0,0,0,0,0,16,19,22,0,4.694,1.387,209.255,242.849,247.822
2366,608,195,32,3,5,3,1,1,1,0,0,0,0,0,0,15,18,24,31,4.811,1.383,209.166,242.889,257.065
2452,553,169,38,5,2,2,0,1,0,0,0,0,0,0,0,15,19,20,0,4.871,1.386,202.932,232.870,237.131
2354,579,207,37,8,4,3,0,0,0,1,0,0,0,0,0,15,18,25,0,4.902,1.387,203.016,236.464,253.475
2402,597,195,33,7,3,3,0,0,0,0,0,0,0,0,0,15,20,24,0,4.918,1.387,205.062,237.283,238.615
2381,585,198,30,9,4,2,2,0,1,1,0,0,0,0,0,16,18,24,34,4.767,1.387,209.541,243.440,271.197
2416,600,192,29,3,2,2,4,0,1,0,0,0,0,0,0,15,20,16,27,4.849,1.386,208.487,241.233,254.577
2399,603,195,32,8,1,3,0,0,0,0,0,0,0,0,0,15,18,23,0,4.891,1.383,207.135,239.474,240.743
2445,608,200,43,4,6,0,1,0,0,1,2,0,0,0,0,16,18,21,49,4.754,1.387,216.397,250.941,341.566
2345,628,222,40,3,4,3,0,0,0,0,0,0,0,0,0,15,18,20,0,4.842,1.386,211.278,246.801,248.212
2393,598,178,43,4,0,0,3,0,1,0,0,0,0,0,0,15,19,0,26,4.887,1.387,204.271,235.645,247.366
2400,625,203,37,4,4,6,1,0,0,0,0,2,0,0,0,15,21,22,39,4.910,1.387,208.799,243.250,350.582
2395,591,199,38,12,3,1,1,0,0,0,0,0,0,0,0,15,19,17,35,4.922,1.386,204.699,237.638,239.526
2428,578,197,44,5,5,7,1,0,1,0,0,0,0,0,0,15,20,20,27,4.928,1.383,205.491,239.791,251.466
2465,568,182,38,7,2,3,1,0,0,1,0,0,0,0,0,15,18,13,35,4.930,1.386,203.000,235.302,253.069
2417,590,193,51,4,4,1,3,0,0,0,0,0,0,0,0,15,20,22,24,4.932,1.386,205.006,238.252,242.072
2348,586,182,44,7,1,0,3,0,0,0,0,0,0,0,0,15,18,27,24,4.933,1.386,199.497,230.894,234.339
2409,560,182,39,6,6,3,1,0,1,0,0,0,0,0,0,16,18,24,31,4.774,1.387,206.908,239.634,250.651
2413,631,179,44,5,3,4,1,2,0,0,0,1,0,0,0,15,18,23,27,4.852,1.383,210.700,244.383,306.409
2417,571,209,40,3,4,1,1,0,0,0,0,0,1,0,0,15,20,22,27,4.892,1.386,206.312,239.440,294.107
2350,591,188,43,5,4,2,0,1,0,0,0,0,0,0,0,15,20,18,0,4.913,1.386,201.508,233.709,238.059
2346,569,192,43,2,5,1,1,0,1,0,1,0,0,0,0,15,19,14,39,4.923,1.387,199.248,231.191,276.473
2391,578,218,41,6,1,2,0,1,0,0,0,0,0,0,0,15,19,13,0,4.928,1.386,205.122,238.935,243.190
2404,608,182,39,9,1,4,1,0,0,1,0,0,0,0,0,15,19,35,29,4.931,1.387,204.419,236.605,254.601
2452,500,184,34,5,6,4,0,1,0,1,0,0,0,0,0,15,19,20,0,4.932,1.383,197.724,228.458,248.879
2347,591,209,34,6,4,3,2,0,1,1,0,0,0,0,0,15,21,18,27,4.933,1.386,202.566,236.461,263.531
2380,602,217,28,5,4,2,0,0,0,0,0,1,0,0,0,15,19,15,0,4.933,1.386,205.976,239.259,292.266
2402,613,208,45,7,1,2,2,1,1,0,1,0,0,0,0,16,19,35,25,4.774,1.387,214.606,250.428,301.608
2480,602,200,37,2,1,0,0,0,1,0,0,0,0,0,0,15,21,29,0,4.852,1.386,213.106,245.433,254.307
2478,614,196,36,5,4,2,0,1,0,1,0,0,0,0,0,15,17,21,0,4.893,1.387,211.908,245.047,265.026
2360,587,179,45,4,1,3,3,0,0,0,1,0,0,0,0,15,20,19,26,4.913,1.342,207.396,240.334,281.040
2435,573,210,39,5,3,2,2,0,1,0,0,0,0,0,0,15,19,23,24,4.923,1.386,206.273,239.957,251.272
2461,564,190,42,6,2,1,0,0,0,0,0,0,0,0,0,16,19,20,0,4.769,1.386,211.322,243.614,244.451
2421,607,200,38,3,3,4,2,1,1,0,0,0,0,0,0,15,18,22,30,4.850,1.387,210.519,244.954,260.158
2360,608,196,40,9,0,5,0,2,1,0,0,0,0,0,0,16,20,0,0,4.735,1.386,212.117,247.246,264.338
2356,563,191,35,5,8,2,1,0,0,0,0,0,0,0,0,15,18,24,27,4.832,1.387,202.687,235.179,237.460
2398,575,179,33,7,5,2,2,1,1,0,0,0,0,0,0,15,19,19,11,4.882,1.382,203.220,235.157,249.892
2375,611,220,40,6,3,1,0,1,0,0,0,0,0,0,0,15,19,25,0,4.908,1.386,208.348,242.940,247.049
2388,605,197,41,6,3,2,0,0,1,0,0,1,0,0,0,15,19,24,0,4.920,1.387,205.392,238.277,299.670
2415,555,201,36,8,3,3,1,0,0,0,0,0,0,0,0,15,19,22,25,4.927,1.386,202.367,234.857,237.185
2428,614,204,36,3,3,2,0,0,1,0,1,0,0,0,0,15,19,21,0,4.930,1.386,208.491,241.505,285.922
2390,561,215,46,11,3,2,1,0,1,0,0,0,0,0,0,15,19,22,31,4.932,1.386,203.330,237.789,248.207
2455,569,186,43,4,7,2,0,0,1,0,1,0,0,0,0,15,19,24,0,4.933,1.381,204.821,236.935,281.667
2383,569,201,35,6,2,3,0,0,1,0,0,0,0,0,0,15,19,22,0,4.933,1.387,201.590,233.790,243.329
2374,582,181,36,10,3,2,1,0,0,0,0,0,0,0,0,15,18,22,27,4.933,1.387,200.195,231.427,233.505
2392,580,176,36,11,5,8,2,0,2,0,0,0,0,0,0,15,18,21,23,4.933,1.386,200.500,233.670,254.775
2380,564,192,32,1,2,1,1,0,0,0,0,0,0,0,0,16,20,22,29,4.774,1.386,206.439,237.871,239.621
2427,584,186,32,6,4,3,1,0,0,0,0,0,0,0,0,15,17,22,29,4.852,1.386,206.932,238.943,241.294
2410,544,176,33,5,5,2,5,0,1,0,0,0,0,0,0,15,21,21,24,4.893,1.383,200.133,231.584,245.959
2425,567,188,38,1,4,3,1,0,1,0,0,1,0,0,0,15,19,20,33,4.913,1.386,203.081,234.754,297.437
2382,622,212,46,7,1,4,2,1,0,0,0,0,0,0,0,16,18,9,19,4.765,1.386,215.326,251.965,258.909
2368,612,185,32,7,5,6,1,1,0,1,0,0,0,0,0,16,20,20,9,4.694,1.386,213.243,247.947,270.862
2365,592,212,31,16,2,2,3,0,0,0,0,0,0,0,0,15,20,27,23,4.811,1.386,209.211,244.382,248.550
2477,564,187,48,5,4,5,2,0,0,1,0,0,0,0,0,15,18,26,28,4.871,1.383,208.222,241.812,261.430
2441,598,200,25,7,2,6,2,0,1,0,0,0,0,0,0,15,20,15,25,4.902,1.386,208.203,241.699,253.969
2453,557,209,37,7,3,0,1,0,0,0,0,0,0,0,0,15,19,27,25,4.918,1.386,205.848,238.404,240.000
2435,553,187,42,2,6,0,0,0,0,0,0,0,0,0,0,15,19,24,0,4.925,1.387,201.850,232.626,233.306
2349,585,199,49,10,2,5,1,0,0,1,0,0,0,0,0,15,19,19,13,4.929,1.387,201.694,235.831,254.182
2411,566,208,42,5,2,6,1,0,1,0,1,0,0,0,0,16,19,24,23,4.772,1.386,210.700,245.937,293.849
2398,607,205,35,6,2,3,0,0,2,0,0,1,0,0,0,15,18,38,0,4.852,1.383,210.322,244.325,315.380
2429,565,195,40,3,0,3,0,1,0,1,0,0,0,0,0,15,21,0,0,4.892,1.386,204.804,236.796,256.852
2380,594,198,35,4,5,7,1,1,0,0,0,0,1,0,0,15,20,25,25,4.913,1.387,204.201,238.172,297.317
2395,604,203,35,7,1,4,1,0,0,0,0,0,0,0,0,15,20,25,37,4.923,1.386,206.081,239.338,241.823
2350,606,178,32,8,1,3,3,0,1,0,0,1,0,0,0,15,19,23,33,4.928,1.386,200.774,232.394,296.742
2348,627,204,39,4,0,3,1,0,1,0,0,0,0,0,0,15,20,0,11,4.931,1.386,205.509,238.933,249.368
2346,589,173,38,5,0,7,0,0,2,0,0,1,0,0,0,15,20,0,0,4.932,1.383,198.983,230.360,301.105
2440,572,194,41,8,2,0,0,2,0,0,0,0,0,0,0,15,19,18,0,4.933,1.387,204.337,236.354,243.348
2398,593,197,34,9,3,1,0,1,0,0,1,0,0,0,0,15,19,13,0,4.933,1.387,204.122,236.408,275.550
2322,584,192,44,3,5,2,1,1,1,0,0,0,0,0,0,15,18,16,25,4.933,1.386,198.998,231.676,245.256
2385,592,207,29,2,2,4,1,0,1,0,0,0,0,0,0,15,19,22,25,4.933,1.386,204.186,236.970,247.672
2376,585,208,44,11,5,3,0,0,0,0,0,0,0,0,0,15,18,27,0,4.933,1.386,203.886,238.092,239.598
2438,570,198,56,11,4,2,1,2,0,0,2,0,0,0,0,15,18,21,31,4.933,1.383,205.640,240.317,319.304
2436,589,194,40,5,6,2,0,0,0,1,0,0,1,0,0,15,19,20,0,4.933,1.386,205.659,238.179,307.254
2481,564,213,43,4,3,3,1,3,0,1,1,0,0,0,0,15,17,21,25,4.933,1.386,207.907,242.562,305.068
2320,624,186,38,12,1,2,2,0,0,1,0,0,0,0,0,15,20,23,27,4.933,1.386,201.801,234.395,252.900
2434,562,175,43,6,2,3,3,0,0,0,0,0,0,0,0,15,19,20,26,4.933,1.386,201.078,232.339,236.537
